"Pithouse_ID","-5400","-5300","-5200","-5100","-5000","-4900","-4800","-4700","-4600","-4500","-4400","-4300","-4200","-4100","-4000","-3900","-3800","-3700","-3600","-3500","-3400","-3300"
"KAM-010",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"KBD-012",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"KAM-014",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-165",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"RTJ-003",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-063",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-170",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-153",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-167",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"KAM-016",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-149",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-160",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
"AYK-161",0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110,0.0109890109890110
